start_date,end_date,self_perceived_masculinity,importance_of_being_seen_as_masculine,source_of_masculinity_father_figure,source_of_masculinity_mother_figure,source_of_masculinity_family_members,source_of_masculinity_pop_culture,source_of_masculinity_friends,source_of_masculinity_other,societal_pressure_on_men,lifestyle_ask_friend_professional_advice,lifestyle_ask_friend_personal_advice,lifestyle_show_affection_to_male_friends,lifestyle_crying,lifestyle_physical_fight,lifestyle_sexual_relations_with_women,lifestyle_sexual_relations_with_men,lifestyle_watch_sports,lifestyle_work_out,lifestyle_see_therapist,lifestyle_feel_lonely_or_isolated,daily_worry_height,daily_worry_weight,daily_worry_hair,daily_worry_physique,daily_worry_genitalia,daily_worry_clothing_style,daily_worry_sexual_performance,daily_worry_mental_health,daily_worry_physical_health,daily_worry_finances,daily_worry_provide_for_family,daily_worry_none,employment_status,advantage_of_being_a_man_more_money,advantage_of_being_a_man_taken_more_seriously,advantage_of_being_a_man_more_choice,advantage_of_being_a_man_more_promotion_opportunities,advantage_of_being_a_man_praised_more,advantage_of_being_a_man_more_manager_support,advantage_of_being_a_man_other,advantage_of_being_a_man_none,disadvantage_of_being_a_man_hiring_promoting_women,disadvantage_of_being_a_man_risk_accusation_harassment,disadvantage_of_being_a_man_risk_accusation_bias,disadvantage_of_being_a_man_other,disadvantage_of_being_a_man_none,response_to_harassment_confronted_accused,response_to_harassment_contacted_hr,response_to_harassment_contacted_manager,response_to_harassment_supported_victim,response_to_harassment_did_nothing,response_to_harassment_never_witnessed,response_to_harassment_other,reason_for_no_response,heard_about_metoo,behavior_changed_at_work_due_to_metoo,expected_to_make_first_move,how_often_pay_on_date,reason_for_paying_on_date_right_thing,reason_for_paying_on_date_earn_more,reason_for_paying_on_date_feel_good,reason_for_paying_on_date_societal_expectations,reason_for_paying_on_date_obligation_for_asking_out,reason_for_paying_on_date_test_response,reason_for_paying_on_date_other,gauge_interest_by_body_language,gauge_interest_by_verbal_consent,gauge_interest_by_physical_move,gauge_interest_situation_different,gauge_interest_unclear,gauge_interest_other,boundary_wondered_if_pushed_too_far,boundary_discussed_with_friends,boundary_contacted_past_partner,boundary_none_above,changed_behavior_in_relationships_due_to_metoo,marital_status,has_children_under_18,has_children_over_18,no_children,sexual_orientation,race,education_level,state,income_bracket,us_region,device_and_os_usage,race_classification,race_and_ethnicity_detailed,education_level_grouped,education_level_detailed,age_group,has_kids,sexual_orientation_label,response_weight,total_worries
5/16/18 3:54,5/16/18 4:00,Very masculine,Very important,1,0,0,0,0,0,Yes,Often,Sometimes,Sometimes,Rarely,Rarely,Rarely,"Never, and not open to it",Often,Rarely,"Never, but open to it","Never, and not open to it",0,1,0,1,0,0,1,1,1,1,0,0,"Not employed, looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Pennsylvania,"$50,000-$74,999",Middle Atlantic,iOS Phone / Tablet,White,White,College or more,College or more,35 - 64,Has children,Straight,0.481730211,6
5/16/18 3:58,5/16/18 4:06,Somewhat masculine,Not too important,1,1,0,0,0,0,Yes,Sometimes,Rarely,Sometimes,Often,"Never, and not open to it","Never, and not open to it","Never, and not open to it",Sometimes,Rarely,"Never, and not open to it",Rarely,0,1,0,0,0,0,0,0,1,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Associate's degree,Pennsylvania,"$75,000-$99,999",Middle Atlantic,iOS Phone / Tablet,White,White,Some college,Some college,65 and up,Has children,Straight,0.56064317,2
5/16/18 4:00,5/16/18 4:09,Somewhat masculine,Not too important,1,1,0,0,0,0,Yes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,"Never, and not open to it",Often,Sometimes,"Never, but open to it",Rarely,0,1,0,1,0,1,0,1,1,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,A lot,Yes,Yes,Always,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Some college,Florida,"$75,000-$99,999",South Atlantic,Windows Desktop / Laptop,White,White,Some college,Some college,65 and up,Has children,Straight,0.635442753,7
5/16/18 4:33,5/16/18 4:41,Somewhat masculine,Somewhat important,0,1,0,1,1,0,No,Often,Often,Sometimes,"Never, but open to it","Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,Sometimes,Rarely,Sometimes,0,0,0,1,0,0,0,0,0,1,1,0,"Employed, working part-time",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,A lot,No,Yes,Always,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Straight,Asian,College graduate,Virginia,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,Non-white,Other,College or more,College or more,35 - 64,No children,Straight,1.519871726,3
5/16/18 4:49,5/16/18 4:54,Somewhat masculine,Somewhat important,1,1,1,1,1,1,Yes,Often,Sometimes,Often,Sometimes,Rarely,Often,"Never, but open to it",Often,Often,"Never, but open to it",Sometimes,1,1,1,1,0,0,1,0,1,1,1,0,"Not employed, looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Sometimes,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,Yes,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,Post graduate degree,Illinois,"$125,000-$149,999",West North Central,MacOS Desktop / Laptop,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.065375236,8
5/16/18 5:29,5/16/18 5:33,Not very masculine,Not at all important,1,0,0,0,0,1,Yes,Sometimes,Sometimes,"Never, and not open to it",No answer,"Never, and not open to it",No answer,"Never, and not open to it",Rarely,Rarely,"Never, and not open to it","Never, and not open to it",0,1,0,0,0,0,0,0,1,0,0,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No answer,No answer,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,No answer,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,New York,"$125,000-$149,999",Middle Atlantic,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.069031279,2
5/16/18 5:59,5/16/18 6:06,Somewhat masculine,Somewhat important,1,0,1,1,1,0,Yes,Often,Often,Rarely,Sometimes,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Rarely,Often,Rarely,0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,,A lot,Yes,Yes,Often,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Yes,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,New Jersey,"$200,000+",New England,MacOS Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.06942877,1
5/16/18 6:04,5/16/18 6:14,Not very masculine,Not too important,1,1,1,0,1,0,Yes,Rarely,Rarely,"Never, and not open to it","Never, and not open to it","Never, and not open to it",Sometimes,"Never, and not open to it",Often,Rarely,"Never, and not open to it",Sometimes,0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Rarely,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,California,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.059756492,1
5/16/18 6:13,5/16/18 6:22,Somewhat masculine,Very important,1,0,0,0,0,1,No,"Never, but open to it","Never, and not open to it","Never, and not open to it","Never, but open to it",Rarely,Rarely,"Never, and not open to it",Sometimes,Often,Rarely,Sometimes,0,1,0,1,0,0,0,0,1,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,No,Never married,Not selected,Not selected,No children,Straight,White,High school or G.E.D.,California,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,White,White,High school or less,High school or less,65 and up,No children,Straight,1.920637267,4
5/16/18 6:12,5/16/18 6:27,Very masculine,Not too important,0,1,1,0,0,0,Yes,Sometimes,Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,"Never, and not open to it",Often,"Never, but open to it",Sometimes,Sometimes,0,1,0,0,0,1,1,1,1,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,Other,Some college,Washington,"$200,000+",Pacific,iOS Phone / Tablet,Non-white,Other,Some college,Some college,35 - 64,Has children,Straight,0.593540667,6
5/16/18 6:22,5/16/18 6:32,Somewhat masculine,Somewhat important,1,0,0,0,1,0,No,"Never, but open to it","Never, but open to it","Never, and not open to it",Rarely,"Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,"Never, but open to it","Never, but open to it",Sometimes,0,0,0,1,0,0,0,1,1,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,,A lot,No,No,Sometimes,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,No,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,Black,Associate's degree,Georgia,"$0-$9,999",South Atlantic,Windows Desktop / Laptop,Non-white,Black,Some college,Some college,35 - 64,Has children,Straight,3.785630516,5
5/16/18 6:26,5/16/18 6:38,Very masculine,Not too important,1,0,0,0,0,0,Yes,Rarely,Rarely,"Never, and not open to it",Sometimes,Rarely,Often,"Never, and not open to it",Sometimes,Rarely,"Never, but open to it",Sometimes,1,0,0,0,0,1,0,1,1,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,Yes,Never married,Not selected,Not selected,No children,Straight,White,Did not complete high school,Texas,"$0-$9,999",West South Central,Android Phone / Tablet,White,White,High school or less,High school or less,35 - 64,No children,Straight,1.999202175,5
5/16/18 7:02,5/16/18 7:09,Somewhat masculine,Not too important,1,0,0,0,1,0,Yes,Rarely,Rarely,Often,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Often,Often,"Never, and not open to it",Rarely,0,1,1,1,0,0,1,0,0,0,0,0,"Employed, working part-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,Some,No,No,No answer,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,White,Post graduate degree,Oregon,"$100,000-$124,999",Pacific,MacOS Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,No children,Straight,0.056642551,4
5/16/18 7:17,5/16/18 7:26,Very masculine,Very important,1,0,0,0,0,0,No,Often,Sometimes,Often,No answer,Rarely,Often,"Never, and not open to it",Often,No answer,"Never, but open to it",Rarely,0,1,1,1,0,0,0,1,1,1,1,0,"Employed, working full-time",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,A lot,Yes,Yes,Always,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Illinois,"$200,000+",East North Central,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.064265518,7
5/16/18 7:19,5/16/18 7:22,Somewhat masculine,Somewhat important,1,1,0,0,0,0,No,Sometimes,Sometimes,Rarely,Sometimes,"Never, but open to it","Never, but open to it",Rarely,"Never, and not open to it","Never, but open to it",Rarely,Often,0,1,0,1,1,0,0,1,1,1,0,0,"Not employed, looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Bisexual,White,High school or G.E.D.,North Carolina,"$0-$9,999",East South Central,Windows Desktop / Laptop,White,White,High school or less,High school or less,18 - 34,No children,Gay/Bisexual,6.339648764,6
5/16/18 7:19,5/16/18 7:24,Somewhat masculine,Somewhat important,1,0,0,0,1,0,Yes,"Never, but open to it",Rarely,Rarely,"Never, but open to it","Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,"Never, but open to it","Never, but open to it",Rarely,0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Often,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,Other,Post graduate degree,Washington,"$50,000-$74,999",Pacific,Windows Desktop / Laptop,Non-white,Other,College or more,Post graduate degree,65 and up,Has children,Straight,0.08551979,1
5/16/18 7:19,5/16/18 7:28,Somewhat masculine,Somewhat important,1,1,0,0,0,0,No,Sometimes,Rarely,"Never, and not open to it",Rarely,"Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,Sometimes,Rarely,"Never, and not open to it",0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Often,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,Black,College graduate,California,Prefer not to answer,Pacific,Windows Desktop / Laptop,Non-white,Black,College or more,College or more,65 and up,Has children,Straight,0.703993532,1
5/16/18 7:19,5/16/18 7:33,Very masculine,Not too important,0,1,0,0,0,1,No,"Never, but open to it","Never, but open to it","Never, and not open to it","Never, and not open to it","Never, but open to it",Often,"Never, and not open to it",Often,Often,"Never, but open to it","Never, and not open to it",0,0,0,0,0,0,0,0,0,0,0,1,"Employed, working full-time",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,,Nothing at all,,No,Always,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No,Widowed,Not selected,Not selected,No children,Straight,White,College graduate,Hawaii,Prefer not to answer,South Atlantic,iOS Phone / Tablet,White,White,College or more,College or more,18 - 34,No children,Straight,1.780907618,1
5/16/18 7:26,5/16/18 7:40,Somewhat masculine,Somewhat important,1,1,1,0,0,1,Yes,Sometimes,Often,Sometimes,Often,Rarely,Often,"Never, and not open to it",Rarely,Sometimes,Sometimes,Rarely,0,1,0,1,0,0,0,1,1,1,1,0,"Not employed, student",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,High school or G.E.D.,West Virginia,,,,White,White,High school or less,High school or less,35 - 64,Has children,Straight,1.929476216,6
5/16/18 7:45,5/16/18 7:50,Somewhat masculine,Somewhat important,1,0,0,0,0,0,No,Sometimes,Rarely,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,"Never, and not open to it",Rarely,No answer,Sometimes,Sometimes,0,1,0,0,0,0,0,0,1,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No answer,No answer,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,No answer,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Virginia,"$125,000-$149,999",Middle Atlantic,iOS Phone / Tablet,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.064138043,2
5/16/18 7:49,5/16/18 7:53,Somewhat masculine,Not too important,1,0,0,1,1,0,Yes,Sometimes,Rarely,Sometimes,Sometimes,"Never, and not open to it","Never, and not open to it",Often,Rarely,Often,Rarely,Rarely,0,1,0,1,0,0,0,0,1,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Sometimes,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,No,Married,Not selected,Not selected,No children,Gay,White,College graduate,California,"$100,000-$124,999",Pacific,MacOS Desktop / Laptop,White,White,College or more,College or more,65 and up,No children,Gay/Bisexual,0.496283147,4
5/16/18 7:51,5/16/18 8:01,Very masculine,Somewhat important,0,0,0,0,0,1,Yes,Sometimes,Sometimes,"Never, and not open to it",Rarely,"Never, but open to it",No answer,"Never, and not open to it",Rarely,No answer,No answer,Sometimes,0,1,0,0,0,0,0,0,1,1,1,0,"Employed, working full-time",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,,Some,Yes,Yes,Often,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,No,Divorced,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,High school or G.E.D.,Massachusetts,"$50,000-$74,999",New England,MacOS Desktop / Laptop,White,White,High school or less,High school or less,35 - 64,Has children,Straight,2.621071965,4
5/16/18 7:57,5/16/18 8:04,Very masculine,Somewhat important,1,1,1,1,1,0,Yes,Sometimes,Often,Rarely,Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,Sometimes,Sometimes,Often,0,1,1,1,0,1,1,1,1,1,1,0,"Employed, working full-time",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,Some,Yes,Yes,Often,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,No,Divorced,"Yes, one or more children under 18","Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Pennsylvania,"$50,000-$74,999",Middle Atlantic,iOS Phone / Tablet,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.058913986,9
5/16/18 8:39,5/16/18 8:45,Very masculine,Not too important,1,1,1,0,1,0,Yes,Sometimes,Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it","Never, but open to it","Never, and not open to it",Often,Often,"Never, and not open to it","Never, and not open to it",0,0,0,0,0,0,0,0,1,1,0,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Sometimes,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Straight,White,Some college,Virginia,Prefer not to answer,South Atlantic,Windows Desktop / Laptop,White,White,Some college,Some college,35 - 64,No children,Straight,0.734273837,2
5/16/18 8:41,5/16/18 8:47,Somewhat masculine,Somewhat important,1,0,1,0,1,0,Yes,Sometimes,Sometimes,Rarely,Sometimes,"Never, and not open to it","Never, and not open to it",Sometimes,Often,"Never, but open to it",Sometimes,Sometimes,1,1,1,1,1,0,1,1,1,1,1,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Never,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,No,Never married,"Yes, one or more children under 18",Not selected,Not selected,Gay,Hispanic,College graduate,Pennsylvania,"$50,000-$74,999",Middle Atlantic,Windows Desktop / Laptop,Non-white,Hispanic,College or more,College or more,35 - 64,Has children,Gay/Bisexual,1.165107764,10
5/16/18 8:41,5/16/18 8:48,Very masculine,Not too important,0,0,0,0,1,0,Yes,Sometimes,Rarely,Sometimes,No answer,"Never, and not open to it",Often,"Never, and not open to it",Often,Often,"Never, but open to it","Never, and not open to it",0,1,0,0,0,0,0,0,1,0,0,0,"Employed, working part-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,A lot,No,Yes,Always,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,California,"$10,000-$24,999",Pacific,MacOS Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.059756492,2
5/16/18 8:48,5/16/18 8:55,Somewhat masculine,Somewhat important,1,1,1,1,1,1,Yes,Sometimes,Sometimes,Sometimes,Rarely,"Never, but open to it",Often,"Never, and not open to it",Sometimes,Rarely,"Never, but open to it",Sometimes,0,1,0,0,0,0,1,0,0,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,Only a little,No,Yes,Often,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,No,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,College graduate,Ohio,Prefer not to answer,East North Central,Windows Desktop / Laptop,White,White,College or more,College or more,35 - 64,Has children,Straight,2.478404934,4
5/16/18 8:49,5/16/18 8:58,Very masculine,Not too important,0,0,0,0,0,1,Yes,Sometimes,Rarely,Sometimes,"Never, but open to it","Never, and not open to it",Often,"Never, but open to it",Rarely,Often,Rarely,Sometimes,0,0,0,0,0,0,1,0,0,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Often,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Other,White,Post graduate degree,California,Prefer not to answer,Pacific,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Other,0.059756492,2
5/16/18 9:04,5/16/18 9:10,Very masculine,Somewhat important,1,0,0,0,1,0,Yes,Often,Sometimes,Sometimes,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Often,Rarely,Often,0,1,0,1,0,0,1,0,1,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,,A lot,No,Yes,Always,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,No,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,Post graduate degree,Georgia,Prefer not to answer,South Atlantic,iOS Phone / Tablet,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.0749326,6
5/16/18 9:24,5/16/18 9:31,Somewhat masculine,Somewhat important,1,0,0,1,1,0,No,Often,Often,Rarely,Sometimes,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Rarely,Often,Sometimes,0,1,0,0,0,0,0,1,0,1,1,0,"Employed, working full-time",1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,,A lot,Yes,Yes,Always,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,No,Divorced,Not selected,Not selected,No children,Straight,White,College graduate,Hawaii,"$25,000-$49,999",Pacific,Android Phone / Tablet,White,White,College or more,College or more,35 - 64,No children,Straight,1.069493349,4
5/16/18 10:45,5/16/18 10:50,Somewhat masculine,Somewhat important,1,0,0,0,0,0,No,"Never, but open to it","Never, but open to it",Sometimes,"Never, but open to it","Never, but open to it",Often,"Never, and not open to it",Often,Rarely,"Never, but open to it","Never, and not open to it",0,1,1,0,0,0,1,0,0,0,1,0,"Employed, working full-time",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,You didn?t think it was your place,Some,Yes,No,Always,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Some college,Michigan,"$75,000-$99,999",East North Central,Windows Desktop / Laptop,White,White,Some college,Some college,35 - 64,Has children,Straight,1.469742569,4
5/16/18 10:54,5/16/18 11:06,Somewhat masculine,Somewhat important,1,0,1,0,0,0,Yes,Rarely,Sometimes,"Never, and not open to it",Rarely,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,Rarely,Sometimes,Rarely,0,1,0,0,1,0,0,0,1,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Rarely,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,Black,Some college,Michigan,"$10,000-$24,999",East North Central,Android Phone / Tablet,Non-white,Black,Some college,Some college,35 - 64,No children,Straight,1.019700923,3
5/16/18 10:59,5/16/18 11:21,Somewhat masculine,Not too important,0,0,0,0,0,1,Yes,"Never, but open to it",Rarely,Rarely,Rarely,Rarely,"Never, and not open to it",Rarely,Rarely,Sometimes,Rarely,Sometimes,0,0,0,0,0,0,0,0,1,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,Only a little,No,Yes,Often,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,No,Never married,Not selected,Not selected,No children,Gay,White,Some college,Oregon,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,White,White,Some college,Some college,35 - 64,No children,Gay/Bisexual,0.565816475,3
5/16/18 11:35,5/16/18 11:42,Somewhat masculine,Not at all important,1,1,1,0,1,0,Yes,"Never, and not open to it","Never, and not open to it","Never, but open to it",Often,"Never, and not open to it","Never, but open to it","Never, and not open to it",Often,Sometimes,"Never, but open to it",Often,0,1,0,0,0,0,0,0,1,1,1,0,"Employed, working full-time",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,A lot,Yes,Yes,Always,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Associate's degree,Wyoming,"$25,000-$49,999",Mountain,Windows Desktop / Laptop,White,White,Some college,Some college,65 and up,Has children,Straight,0.379865965,4
5/17/18 3:44,5/17/18 3:49,Somewhat masculine,Somewhat important,1,1,1,1,1,0,Yes,Often,Often,Sometimes,No answer,"Never, and not open to it",Often,"Never, and not open to it",Rarely,"Never, and not open to it",Often,Rarely,0,1,0,0,0,0,0,0,0,0,0,0,"Employed, working full-time",1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,,A lot,Yes,Yes,Often,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,Yes,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,New Hampshire,"$200,000+",Middle Atlantic,MacOS Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.066058959,1
